elapsed_hours,J2,C8,datetime
0.375,0.703035826209,1.31118168522,2017-09-18 22:22:31
0.377777777778,0.70270812078,1.31022364441,2017-09-18 22:22:41
0.380555555556,0.702380654773,1.30926653712,2017-09-18 22:22:51
0.383333333333,0.702053427956,1.30831036222,2017-09-18 22:23:01
0.386111111111,0.701726440095,1.30735511855,2017-09-18 22:23:11
0.388888888889,0.701399690958,1.30640080497,2017-09-18 22:23:21
0.391666666667,0.701073180312,1.30544742034,2017-09-18 22:23:31
0.394444444444,0.700746907925,1.30449496352,2017-09-18 22:23:41
0.397222222222,0.700420873554,1.30354357356,2017-09-18 22:23:51
0.4,0.700095076923,1.30259334475,2017-09-18 22:24:01
0.402777777778,0.699769517739,1.30164427424,2017-09-18 22:24:11
0.405555555556,0.699444195719,1.30069631467,2017-09-18 22:24:21
0.408333333333,0.699119110587,1.29974942109,2017-09-18 22:24:31
0.411111111111,0.698794262082,1.29880355755,2017-09-18 22:24:41
0.413888888889,0.698469649948,1.29785869637,2017-09-18 22:24:51
0.416666666667,0.698145273938,1.29691481624,2017-09-18 22:25:01
0.419444444444,0.697821133807,1.29597190072,2017-09-18 22:25:11
0.422222222222,0.697497229315,1.29502993705,2017-09-18 22:25:21
0.425,0.697173560225,1.29408891527,2017-09-18 22:25:31
0.427777777778,0.696850126303,1.29314882753,2017-09-18 22:25:41
0.430555555556,0.696526927316,1.29220966761,2017-09-18 22:25:51
0.433333333333,0.696203963033,1.29127143053,2017-09-18 22:26:01
0.436111111111,0.695881233222,1.29033411223,2017-09-18 22:26:11
0.438888888889,0.695558737655,1.28939770934,2017-09-18 22:26:21
0.441666666667,0.695236476102,1.28846221907,2017-09-18 22:26:31
0.444444444444,0.694914448337,1.287527639,2017-09-18 22:26:41
0.447222222222,0.694592654132,1.28659396705,2017-09-18 22:26:51
0.45,0.694271093259,1.28566120136,2017-09-18 22:27:01
0.452777777778,0.693949765493,1.28472934027,2017-09-18 22:27:11
0.455555555556,0.693628670608,1.28379838224,2017-09-18 22:27:21
0.458333333333,0.693307808377,1.28286832585,2017-09-18 22:27:31
0.461111111111,0.692987178576,1.28193916974,2017-09-18 22:27:41
0.463888888889,0.69266678098,1.28101091263,2017-09-18 22:27:51
0.466666666667,0.692346615363,1.28008355328,2017-09-18 22:28:01
0.469444444444,0.692026681502,1.27915709049,2017-09-18 22:28:11
0.472222222222,0.691706979173,1.27823152309,2017-09-18 22:28:21
0.475,0.691387508152,1.27730684992,2017-09-18 22:28:31
0.477777777778,0.691068268215,1.27638306985,2017-09-18 22:28:41
0.480555555556,0.690749259139,1.27546018175,2017-09-18 22:28:51
0.483333333333,0.690430480702,1.27453818452,2017-09-18 22:29:01
0.486111111111,0.69011193268,1.27361707704,2017-09-18 22:29:11
0.488888888889,0.689793614852,1.27269685822,2017-09-18 22:29:21
0.491666666667,0.689475526996,1.27177752698,2017-09-18 22:29:31
0.494444444444,0.689157668888,1.27085908221,2017-09-18 22:29:41
0.497222222222,0.688840040309,1.26994152285,2017-09-18 22:29:51
0.5,0.688522641037,1.2690248478,2017-09-18 22:30:01
0.502777777778,0.688205470851,1.268109056,2017-09-18 22:30:11
0.505555555556,0.687888529529,1.26719414636,2017-09-18 22:30:21
0.508333333333,0.687571816853,1.26628011782,2017-09-18 22:30:31
0.511111111111,0.6872553326,1.26536696931,2017-09-18 22:30:41
0.513888888889,0.686939076553,1.26445469975,2017-09-18 22:30:51
0.516666666667,0.68662304849,1.26354330807,2017-09-18 22:31:01
0.519444444444,0.686307248193,1.26263279323,2017-09-18 22:31:11
0.522222222222,0.685991675443,1.26172315415,2017-09-18 22:31:21
0.525,0.68567633002,1.26081438977,2017-09-18 22:31:31
0.527777777778,0.685361211706,1.25990649903,2017-09-18 22:31:41
0.530555555556,0.685046320283,1.25899948087,2017-09-18 22:31:51
0.533333333333,0.684731655533,1.25809333425,2017-09-18 22:32:01
0.536111111111,0.684417217237,1.2571880581,2017-09-18 22:32:11
0.538888888889,0.684103005179,1.25628365138,2017-09-18 22:32:21
0.541666666667,0.683789019141,1.25538011302,2017-09-18 22:32:31
0.544444444444,0.683475258907,1.25447744199,2017-09-18 22:32:41
0.547222222222,0.683161724258,1.25357563723,2017-09-18 22:32:51
0.55,0.68284841498,1.2526746977,2017-09-18 22:33:01
0.552777777778,0.682535330855,1.25177462235,2017-09-18 22:33:11
0.555555555556,0.682222471668,1.25087541015,2017-09-18 22:33:21
0.558333333333,0.681909837204,1.24997706004,2017-09-18 22:33:31
0.561111111111,0.681597427246,1.24907957098,2017-09-18 22:33:41
0.563888888889,0.681285241579,1.24818294195,2017-09-18 22:33:51
0.566666666667,0.680973279989,1.24728717189,2017-09-18 22:34:01
0.569444444444,0.680661542261,1.24639225978,2017-09-18 22:34:11
0.572222222222,0.680350028181,1.24549820458,2017-09-18 22:34:21
0.575,0.680038737534,1.24460500526,2017-09-18 22:34:31
0.577777777778,0.679727670106,1.24371266079,2017-09-18 22:34:41
0.580555555556,0.679416825684,1.24282117277,2017-09-18 22:34:51
0.583333333333,0.679106204054,1.24193054012,2017-09-18 22:35:01
0.586111111111,0.678795805002,1.24104076123,2017-09-18 22:35:11
0.588888888889,0.678485628315,1.24015183459,2017-09-18 22:35:21
0.591666666667,0.678175673779,1.23926376001,2017-09-18 22:35:31
0.594444444444,0.677865941182,1.23837653627,2017-09-18 22:35:41
0.597222222222,0.677556430312,1.23749016187,2017-09-18 22:35:51
0.6,0.677247140955,1.23660463539,2017-09-18 22:36:01
0.602777777778,0.6769380729,1.23571995549,2017-09-18 22:36:11
